id_aluno,idade_aluno,fase,turma,ponto_de_virada,pedra,ian,ida,ieg,iaa,ips,ipp,ipv,inde,ano
pm-468,11,2,N,Não,Ágata,10.0,3.6,6.3,7.0,7.5,7.7,7.0,6.58,2021-01-01
pm-469,13,4,A,Não,Ágata,10.0,6.4,6.7,6.3,7.5,7.3,5.2,6.76,2021-01-01
pm-474,11,2,H,Não,Ametista,10.0,4.6,7.5,9.0,7.5,7.1,7.2,7.22,2021-01-01
pm-477,13,2,L,Não,Quartzo,5.0,4.3,5.8,0.0,7.5,7.3,5.9,5.18,2021-01-01
pm-482,13,2,F,Sim,Topázio,5.0,9.1,10.0,10.0,7.5,9.8,9.8,9.02,2021-01-01
pm-483,12,2,G,Não,Ametista,5.0,8.1,8.3,9.5,5.0,7.9,8.1,7.64,2021-01-01
pm-485,,3,D,Não,Ágata,5.0,5.0,6.1,7.1,7.5,7.3,7.4,6.39,2021-01-01
pm-486,13,2,C,Não,Quartzo,5.0,6.0,6.3,0.0,7.5,6.7,5.7,5.51,2021-01-01
pm-487,9,0,S,Não,Ametista,5.0,7.1,6.7,10.0,7.5,7.8,8.3,7.44,2021-01-01
pm-488,14,3,R,Não,Ágata,5.0,3.0,5.3,8.3,7.5,7.1,5.5,5.54,2021-01-01
pm-490,15,4,A,Não,Ametista,5.0,6.5,7.8,8.8,6.9,7.3,7.0,7.04,2021-01-01
pm-494,,1,C,Sim,Topázio,5.0,7.2,9.2,9.5,7.5,8.8,9.6,8.27,2021-01-01
pm-496,12,4,A,Não,Ametista,10.0,7.5,6.7,9.6,7.5,8.3,7.7,7.9,2021-01-01
pm-497,,2,K,Não,Ametista,5.0,6.6,8.3,9.0,7.5,8.1,8.2,7.6,2021-01-01
pm-498,,3,H,Não,Ágata,10.0,3.8,3.9,9.6,5.0,7.3,5.1,5.74,2021-01-01
pm-499,12,2,A,Não,Ametista,5.0,7.1,7.1,9.0,7.5,7.5,8.8,7.5,2021-01-01
pm-500,17,7,A,Não,Ametista,10.0,6.4,8.9,9.2,5.6,8.1,7.6,7.88,2021-01-01
pm-502,14,4,G,Não,Ágata,10.0,3.9,4.7,10.0,7.5,8.8,7.5,6.85,2021-01-01
pm-503,9,0,J,Não,Ametista,5.0,6.9,10.0,9.5,7.5,7.5,8.4,8.01,2021-01-01
pm-506,8,0,J,,,10.0,4.1,0.0,7.4,5.0,0.0,0.0,,2021-01-01
pm-507,14,4,E,Não,Ágata,10.0,2.8,3.9,9.6,5.0,7.2,5.3,5.58,2021-01-01
pm-511,,0,S,Não,Ametista,5.0,6.6,8.3,7.5,7.5,7.5,7.8,7.3,2021-01-01
pm-512,15,4,A,Sim,Ametista,5.0,7.0,8.6,8.3,7.5,8.8,9.5,7.97,2021-01-01
pm-513,10,1,F,Não,Ametista,5.0,6.1,7.5,8.5,7.5,7.7,8.4,7.28,2021-01-01
pm-518,17,7,A,Não,Ametista,10.0,7.9,6.7,9.6,7.5,8.1,7.7,7.97,2021-01-01
pm-520,11,3,L,Não,Topázio,10.0,7.2,9.7,7.9,5.6,9.0,8.9,8.41,2021-01-01
pm-521,11,2,E,Não,Ametista,10.0,5.3,4.6,9.5,7.5,8.5,8.7,7.25,2021-01-01
pm-522,12,2,P,Não,Ágata,5.0,3.8,4.2,8.5,7.5,7.5,7.1,5.87,2021-01-01
pm-523,,3,D,Não,Ametista,10.0,6.4,5.6,7.9,7.5,6.9,7.3,7.08,2021-01-01
pm-524,10,1,E,Sim,Topázio,5.0,8.4,9.2,9.5,7.5,8.8,9.6,8.49,2021-01-01
pm-526,,1,F,Não,Ametista,5.0,7.8,8.8,8.5,7.5,7.7,7.3,7.63,2021-01-01
pm-527,17,6,C,Não,Ametista,5.0,7.1,7.2,9.2,7.5,8.6,8.7,7.62,2021-01-01
pm-529,,1,N,Não,Ametista,5.0,8.0,9.6,8.0,7.5,8.1,8.6,8.09,2021-01-01
pm-531,17,5,A,Não,Ametista,5.0,5.7,8.3,8.8,7.5,7.8,7.5,7.22,2021-01-01
pm-533,14,3,B,Não,Ágata,5.0,4.9,5.3,9.2,7.5,7.8,4.9,5.96,2021-01-01
pm-536,,1,R,Não,Quartzo,5.0,3.1,1.7,8.0,7.5,6.7,4.6,4.59,2021-01-01
pm-537,,0,M,Não,Quartzo,5.0,3.4,4.2,6.3,7.5,5.0,4.6,4.81,2021-01-01
pm-538,,2,J,Não,Quartzo,5.0,1.1,5.0,9.0,5.0,5.2,5.9,4.82,2021-01-01
pm-540,13,2,I,Não,Ágata,5.0,4.5,5.4,8.5,7.5,7.5,6.2,6.08,2021-01-01
pm-541,14,4,L,Não,Ametista,10.0,6.8,6.9,9.2,7.5,8.1,8.0,7.84,2021-01-01
pm-542,,0,R,Não,Ametista,5.0,7.0,8.3,8.0,7.5,7.8,8.3,7.56,2021-01-01
pm-544,13,2,R,Não,Ametista,5.0,6.7,7.9,9.0,6.3,8.1,7.7,7.29,2021-01-01
pm-546,19,6,A,Não,Ágata,5.0,4.0,7.2,10.0,2.5,4.6,6.3,5.73,2021-01-01
pm-547,15,4,G,Não,Ágata,5.0,7.1,6.4,7.5,6.3,8.0,7.1,6.8,2021-01-01
pm-548,,0,S,Sim,Topázio,10.0,5.3,10.0,9.5,7.5,7.8,9.5,8.43,2021-01-01
pm-550,,0,S,Sim,Ametista,5.0,6.9,8.3,10.0,7.5,7.2,9.3,7.87,2021-01-01
pm-555,11,2,J,Não,Topázio,10.0,6.6,10.0,7.4,8.1,8.5,8.8,8.49,2021-01-01
pm-557,13,2,M,Não,Ametista,5.0,5.9,8.3,9.0,6.9,8.1,8.9,7.54,2021-01-01
pm-560,11,2,N,Não,Ágata,10.0,3.2,4.6,9.5,7.5,8.1,7.1,6.49,2021-01-01
pm-561,14,3,G,Não,Quartzo,5.0,4.0,1.1,7.9,7.5,6.9,4.9,4.74,2021-01-01
pm-562,10,2,L,Não,Topázio,10.0,9.2,7.9,7.5,7.5,8.8,8.1,8.42,2021-01-01
pm-563,,0,T,Sim,Topázio,5.0,7.1,10.0,9.5,7.5,8.1,9.7,8.37,2021-01-01
pm-564,14,4,E,Não,Ágata,10.0,2.8,3.9,10.0,7.5,7.2,4.8,5.76,2021-01-01
pm-565,,1,N,Sim,Topázio,10.0,5.8,8.8,10.0,7.5,8.1,9.6,8.38,2021-01-01
pm-566,,5,B,Não,Ametista,10.0,7.9,7.8,8.8,7.5,8.4,7.6,8.13,2021-01-01
pm-567,,0,Q,Não,Ágata,10.0,5.0,5.8,8.0,7.5,7.2,7.3,6.88,2021-01-01
pm-569,9,1,B,Não,Topázio,10.0,7.0,10.0,10.0,7.5,7.5,8.7,8.64,2021-01-01
pm-570,12,1,R,Não,Quartzo,5.0,2.0,3.3,9.5,7.5,7.7,5.1,5.05,2021-01-01
pm-571,,3,D,Não,Ametista,5.0,7.6,7.2,6.7,7.5,7.7,7.9,7.25,2021-01-01
pm-572,,0,Q,Sim,Topázio,10.0,6.7,10.0,7.5,7.5,8.4,10.0,8.68,2021-01-01
pm-574,17,6,C,Não,Ametista,5.0,5.7,8.6,8.8,7.5,8.0,7.8,7.34,2021-01-01
pm-578,,0,Q,Sim,Ametista,10.0,5.2,6.7,8.5,7.5,7.2,9.0,7.49,2021-01-01
pm-579,11,2,H,Não,Ametista,10.0,5.4,6.3,8.5,7.5,7.5,8.2,7.33,2021-01-01
pm-583,15,4,A,Não,Ágata,5.0,5.8,5.6,6.7,7.5,7.7,7.9,6.54,2021-01-01
pm-584,,1,C,Não,Ametista,5.0,2.7,8.8,9.0,7.5,8.1,8.9,7.04,2021-01-01
pm-585,16,2,F,Não,Quartzo,2.5,0.4,1.3,0.0,4.4,6.6,5.3,2.74,2021-01-01
pm-586,11,1,J,Não,Ametista,5.0,7.1,9.6,8.5,7.5,8.1,8.9,8.02,2021-01-01
pm-588,9,1,E,Não,Topázio,10.0,7.8,9.6,10.0,7.5,8.8,8.9,8.88,2021-01-01
pm-589,12,1,R,Não,Ametista,5.0,6.4,8.3,7.4,7.5,8.1,8.3,7.41,2021-01-01
pm-594,12,1,C,Não,Ametista,5.0,4.8,9.2,9.5,7.5,7.9,8.4,7.48,2021-01-01
pm-595,,0,S,Sim,Topázio,10.0,6.9,10.0,9.5,7.5,7.8,9.8,8.81,2021-01-01
pm-596,,1,N,Não,Ágata,5.0,3.0,6.7,10.0,7.5,8.1,6.9,6.37,2021-01-01
pm-602,12,1,E,Não,Quartzo,5.0,2.3,4.6,0.0,7.5,8.4,7.3,4.94,2021-01-01
pm-603,14,1,R,Não,Ágata,5.0,3.3,9.2,0.0,3.1,8.1,8.3,5.79,2021-01-01
pm-608,15,4,A,Não,Ametista,5.0,8.5,7.2,7.1,5.0,7.7,8.5,7.31,2021-01-01
pm-610,,5,B,Não,Ametista,5.0,5.8,6.4,8.8,7.5,8.4,7.5,6.91,2021-01-01
pm-613,12,1,R,Não,Ametista,5.0,5.5,9.2,9.5,3.1,8.3,8.3,7.2,2021-01-01
pm-615,9,1,B,Não,Topázio,10.0,7.4,8.8,9.0,7.5,7.5,8.7,8.36,2021-01-01
pm-617,,0,T,Sim,Topázio,10.0,5.9,10.0,9.0,7.5,8.1,9.7,8.58,2021-01-01
pm-619,11,2,N,Não,Ágata,10.0,4.6,5.0,7.9,7.5,7.7,7.2,6.68,2021-01-01
pm-620,,1,C,Não,Quartzo,5.0,0.0,1.3,0.0,7.5,6.3,4.1,2.94,2021-01-01
pm-622,13,3,F,Não,Quartzo,10.0,0.7,3.6,10.0,7.5,6.9,4.5,5.19,2021-01-01
pm-624,16,3,F,Não,Ágata,2.5,5.1,5.0,7.1,7.5,7.1,6.5,5.74,2021-01-01
pm-627,,0,S,Não,Ametista,5.0,6.9,8.3,8.0,7.5,7.5,8.0,7.44,2021-01-01
pm-628,,0,O,Não,Ametista,5.0,5.9,8.3,9.0,7.5,7.5,8.4,7.44,2021-01-01
pm-632,,0,S,Não,Ágata,5.0,3.4,5.0,9.0,7.5,7.5,6.5,5.89,2021-01-01
pm-634,13,1,A,Não,Quartzo,5.0,2.4,2.1,6.3,6.3,4.4,3.3,3.75,2021-01-01
pm-635,16,5,F,Não,Quartzo,5.0,4.8,3.3,4.6,5.0,5.9,4.0,4.49,2021-01-01
pm-638,14,2,I,Não,Ágata,5.0,6.1,6.3,8.5,6.9,7.5,7.7,6.78,2021-01-01
pm-642,10,1,C,Não,Ametista,5.0,6.4,7.5,8.5,6.3,6.9,8.2,7.08,2021-01-01
pm-644,11,2,A,Sim,Topázio,10.0,9.4,10.0,10.0,5.0,8.5,9.7,9.16,2021-01-01
pm-645,9,0,J,Não,Ágata,5.0,5.3,6.7,10.0,7.5,7.5,6.2,6.63,2021-01-01
pm-646,12,2,D,Não,Ametista,5.0,6.6,7.9,9.0,7.5,7.7,7.8,7.4,2021-01-01
pm-647,12,2,R,Não,Quartzo,5.0,0.0,1.7,9.5,5.0,7.3,4.3,3.87,2021-01-01
pm-653,,0,M,Não,Ametista,10.0,4.9,5.8,9.0,7.5,7.5,7.0,6.94,2021-01-01
pm-657,12,2,P,Sim,Ametista,5.0,8.5,6.3,9.5,7.5,9.0,10.0,8.05,2021-01-01
pm-658,,0,N,Não,Ágata,5.0,2.8,4.2,9.5,7.5,7.8,6.2,5.62,2021-01-01
pm-659,12,3,B,Não,Quartzo,10.0,1.3,3.6,8.3,7.5,7.8,5.1,5.35,2021-01-01
pm-660,,5,B,Não,Quartzo,5.0,5.3,4.7,8.3,0.0,7.9,6.0,5.34,2021-01-01
pm-663,11,2,D,Não,Quartzo,10.0,3.3,2.9,7.8,7.5,6.7,5.2,5.48,2021-01-01
pm-664,16,5,A,Sim,Topázio,5.0,9.3,8.6,10.0,7.5,8.8,9.9,8.68,2021-01-01
pm-668,11,2,J,Não,Ágata,10.0,4.5,5.8,8.0,7.5,7.5,6.8,6.72,2021-01-01
pm-670,17,6,A,Sim,Ametista,5.0,7.9,7.5,7.9,7.5,9.2,9.2,7.87,2021-01-01
pm-671,11,1,E,Não,Ametista,5.0,7.4,9.6,9.0,6.3,8.3,8.5,7.96,2021-01-01
pm-672,10,1,N,Não,Quartzo,5.0,2.3,3.3,9.5,7.5,7.7,6.6,5.41,2021-01-01
pm-675,,5,B,Não,Quartzo,10.0,0.0,2.8,8.3,7.5,7.5,3.6,4.6,2021-01-01
pm-681,14,2,C,Não,Ágata,5.0,6.6,6.3,8.5,6.9,7.3,7.5,6.84,2021-01-01
pm-682,11,1,N,Sim,Ametista,5.0,7.3,9.6,8.0,7.5,8.1,9.1,8.04,2021-01-01
pm-685,9,0,P,Não,Ágata,5.0,4.7,5.0,8.5,6.3,7.2,7.1,6.05,2021-01-01
pm-686,12,0,P,Não,Ametista,5.0,6.5,5.8,9.5,7.5,7.5,7.5,6.92,2021-01-01
pm-687,,3,C,Não,Quartzo,5.0,2.0,5.0,6.7,7.5,7.3,5.3,5.1,2021-01-01
pm-688,18,7,A,Não,Ametista,5.0,8.3,9.7,8.3,5.6,7.8,7.3,7.74,2021-01-01
pm-689,12,2,B,Não,Ametista,5.0,7.9,9.2,8.5,7.5,7.5,8.3,7.91,2021-01-01
pm-690,,0,N,Não,Ágata,5.0,4.9,8.3,9.0,0.0,7.5,6.2,6.04,2021-01-01
pm-693,9,0,P,Não,Ágata,5.0,5.9,5.0,8.5,7.5,7.5,8.3,6.68,2021-01-01
pm-694,,0,Q,Não,Topázio,10.0,7.3,10.0,9.5,7.5,7.8,8.7,8.66,2021-01-01
pm-695,9,0,J,Sim,Topázio,5.0,7.1,10.0,10.0,7.5,7.5,9.3,8.26,2021-01-01
pm-698,17,6,A,Não,Ametista,5.0,7.2,8.1,7.9,5.6,8.1,7.9,7.29,2021-01-01
pm-700,12,2,I,Não,Ágata,5.0,4.9,4.6,9.5,7.5,7.5,6.8,6.2,2021-01-01
pm-703,14,3,F,Não,Ametista,5.0,6.3,6.7,9.2,7.5,7.5,7.9,7.11,2021-01-01
pm-706,,2,I,Não,Ametista,5.0,6.9,6.3,10.0,7.5,7.7,7.8,7.21,2021-01-01
pm-707,15,2,C,Não,Ágata,2.5,5.4,7.1,9.5,7.5,7.5,8.1,6.81,2021-01-01
pm-708,11,1,E,Não,Ametista,5.0,5.1,9.2,9.0,7.5,8.3,7.2,7.29,2021-01-01
pm-709,,1,R,Não,Ametista,5.0,5.8,8.3,8.5,7.5,8.5,8.4,7.45,2021-01-01
pm-710,11,2,B,Não,Topázio,10.0,8.3,9.2,9.5,7.5,8.3,8.4,8.71,2021-01-01
pm-713,12,2,R,Não,Quartzo,5.0,2.6,6.3,0.0,6.9,8.1,6.8,5.13,2021-01-01
pm-716,10,2,G,Não,Ametista,10.0,4.5,6.3,8.5,7.5,7.5,7.1,6.91,2021-01-01
pm-717,,3,R,Não,Quartzo,5.0,3.3,4.7,8.8,7.5,7.1,5.3,5.49,2021-01-01
pm-721,13,2,I,Não,Quartzo,5.0,2.5,3.8,9.5,5.6,6.7,5.5,5.03,2021-01-01
pm-722,,1,M,Sim,Topázio,5.0,6.9,10.0,10.0,7.5,8.1,9.2,8.27,2021-01-01
pm-725,12,2,M,Não,Quartzo,5.0,0.0,0.4,0.0,7.5,7.5,3.4,2.77,2021-01-01
pm-726,,0,M,Não,Ágata,10.0,3.4,4.2,8.4,7.5,7.2,5.7,5.98,2021-01-01
pm-729,,4,E,Não,Ágata,5.0,5.8,3.9,6.7,7.5,7.5,5.4,5.69,2021-01-01
pm-730,,5,F,Não,Ágata,5.0,5.8,4.4,8.3,5.0,7.3,5.3,5.69,2021-01-01
pm-732,15,5,L,Não,Ametista,10.0,8.0,6.4,7.9,7.5,8.1,7.7,7.76,2021-01-01
pm-733,12,3,L,Não,Ametista,10.0,4.4,6.4,8.8,6.3,7.7,7.3,6.89,2021-01-01
pm-736,,0,N,Não,Quartzo,10.0,3.6,5.0,9.0,0.0,2.5,6.2,5.11,2021-01-01
pm-737,12,2,N,Não,Ametista,5.0,6.9,7.1,9.0,7.5,8.5,8.1,7.43,2021-01-01
pm-738,13,3,J,Não,Ametista,10.0,8.1,7.8,9.2,6.3,7.5,7.9,8.04,2021-01-01
pm-739,14,3,A,Sim,Ametista,5.0,7.6,8.1,9.2,8.8,8.1,9.2,8.09,2021-01-01
pm-740,11,0,P,Não,Ágata,5.0,4.2,5.8,9.0,7.5,7.5,7.6,6.42,2021-01-01
pm-741,,5,B,Não,Ametista,10.0,6.2,4.4,8.8,7.5,8.0,7.3,7.0,2021-01-01
pm-742,,3,G,Não,Ametista,10.0,6.8,6.1,7.5,7.5,7.7,7.5,7.36,2021-01-01
pm-743,9,1,J,Não,Ametista,10.0,6.4,8.8,10.0,5.0,7.9,8.7,8.06,2021-01-01
pm-746,11,2,G,Sim,Topázio,10.0,9.3,8.8,9.0,8.8,8.5,9.4,9.11,2021-01-01
pm-747,14,4,E,Sim,Topázio,10.0,7.4,8.9,8.8,7.5,9.2,9.3,8.68,2021-01-01
pm-748,,0,Q,Não,Ametista,5.0,6.4,10.0,10.0,7.5,7.8,8.3,7.98,2021-01-01
pm-749,15,4,G,Não,Ágata,5.0,7.6,5.0,6.3,7.5,7.5,6.8,6.51,2021-01-01
pm-753,13,4,E,Não,Quartzo,10.0,0.8,2.5,8.3,7.5,7.2,4.1,4.78,2021-01-01
pm-755,14,4,G,Não,Ágata,10.0,6.8,4.7,7.1,6.9,7.8,7.0,6.87,2021-01-01
pm-757,14,3,A,Não,Quartzo,5.0,2.9,5.3,7.9,7.5,7.3,5.1,5.42,2021-01-01
pm-758,12,2,K,Não,Ametista,5.0,6.5,5.4,8.5,7.5,8.3,8.3,6.98,2021-01-01
pm-760,8,0,P,Não,Ametista,10.0,6.8,5.8,8.0,7.5,7.8,7.5,7.36,2021-01-01
pm-763,,1,F,Não,Ágata,5.0,3.2,7.1,7.5,7.5,7.9,8.5,6.55,2021-01-01
pm-766,16,5,A,Não,Ametista,5.0,6.5,7.5,9.2,7.5,7.8,8.4,7.44,2021-01-01
pm-768,15,3,G,Não,Ametista,5.0,8.4,9.2,8.3,6.3,8.1,8.9,8.06,2021-01-01
pm-769,,3,B,Não,Topázio,10.0,8.5,7.2,9.6,7.5,7.7,8.9,8.4,2021-01-01
pm-773,13,2,F,Sim,Topázio,5.0,8.9,10.0,9.5,7.5,9.8,9.8,8.92,2021-01-01
pm-775,,2,A,Sim,Topázio,10.0,8.9,10.0,9.5,7.5,8.1,9.6,9.21,2021-01-01
pm-776,15,3,R,Não,Quartzo,5.0,3.9,4.2,7.9,7.5,6.9,5.4,5.42,2021-01-01
pm-777,14,2,D,Não,Quartzo,2.5,4.3,3.8,8.0,7.5,7.5,6.8,5.5,2021-01-01
pm-781,,3,M,Não,Quartzo,10.0,3.3,3.1,8.8,7.5,6.7,4.4,5.45,2021-01-01
pm-783,12,2,K,Não,Ágata,5.0,3.6,4.6,7.5,7.5,8.3,8.3,6.12,2021-01-01
pm-784,,2,G,Sim,Topázio,5.0,7.9,9.2,9.5,8.8,8.5,9.7,8.53,2021-01-01
pm-786,17,5,F,Não,Quartzo,5.0,3.3,6.1,7.1,5.0,7.2,5.1,5.34,2021-01-01
pm-790,14,4,A,Sim,Topázio,10.0,7.5,8.3,10.0,7.5,8.8,9.3,8.65,2021-01-01
pm-792,12,2,I,Não,Quartzo,5.0,4.1,5.8,6.3,5.0,7.5,5.8,5.53,2021-01-01
pm-793,10,1,E,Não,Ágata,5.0,3.9,7.9,8.0,7.5,7.3,6.8,6.51,2021-01-01
pm-794,12,3,L,Não,Ametista,2.5,8.2,7.5,7.9,6.3,7.9,8.1,7.21,2021-01-01
pm-796,14,4,E,Não,Ágata,10.0,2.3,6.7,8.3,7.5,7.3,4.2,5.94,2021-01-01
pm-797,13,2,R,Não,Quartzo,2.5,0.0,0.4,0.0,6.3,6.9,4.1,2.47,2021-01-01
pm-798,,3,R,Não,Ametista,5.0,6.5,7.5,9.2,7.5,7.5,7.7,7.25,2021-01-01
pm-802,,0,Q,Sim,Topázio,10.0,7.9,10.0,9.5,7.5,8.8,9.4,9.05,2021-01-01
pm-803,8,0,K,Não,Ametista,5.0,6.6,6.7,8.5,7.5,8.8,7.5,7.13,2021-01-01
pm-805,,1,J,Não,Ametista,10.0,5.1,5.8,8.5,7.5,8.1,6.9,6.99,2021-01-01
pm-807,9,1,E,Sim,Topázio,10.0,9.1,10.0,10.0,5.0,9.0,9.8,9.18,2021-01-01
pm-809,,1,G,Não,Quartzo,5.0,0.0,2.5,10.0,7.5,7.2,6.5,4.77,2021-01-01
pm-811,12,2,B,Não,Ametista,5.0,6.3,8.3,8.0,7.5,7.5,7.3,7.2,2021-01-01
pm-812,,0,Q,Não,Ametista,5.0,7.1,10.0,10.0,7.5,7.5,8.3,8.07,2021-01-01
pm-813,10,2,F,Não,Ametista,10.0,3.9,7.5,9.0,7.5,7.7,7.8,7.28,2021-01-01
pm-814,12,2,E,Não,Ágata,5.0,4.4,5.0,7.9,7.5,7.9,7.6,6.23,2021-01-01
pm-817,11,2,C,Sim,Ametista,2.5,7.6,7.5,9.0,7.5,7.9,9.2,7.55,2021-01-01
pm-818,,0,O,Não,Ametista,10.0,4.4,6.7,8.0,7.5,7.5,7.3,6.96,2021-01-01
pm-820,15,5,B,Não,Ametista,10.0,8.2,6.1,8.8,7.5,8.6,8.7,8.07,2021-01-01
pm-822,,0,T,Sim,Topázio,10.0,6.6,10.0,9.5,7.5,8.1,9.7,8.76,2021-01-01
pm-823,11,2,N,Não,Ametista,10.0,3.9,7.1,8.5,7.5,7.9,8.1,7.21,2021-01-01
pm-824,11,1,M,Sim,Ametista,5.0,4.9,10.0,9.0,7.5,8.1,9.1,7.76,2021-01-01
pm-825,14,3,M,Não,Quartzo,5.0,1.2,2.8,7.9,6.3,6.3,4.8,4.29,2021-01-01
pm-826,12,2,L,Não,Quartzo,5.0,1.0,2.5,0.0,7.5,7.9,7.2,4.19,2021-01-01
pm-827,,0,S,Não,Ágata,5.0,6.0,5.0,9.0,7.5,7.5,8.2,6.73,2021-01-01
pm-828,16,5,L,Não,Ametista,5.0,7.3,7.5,9.2,7.5,8.1,7.7,7.48,2021-01-01
pm-829,13,3,F,Não,Ágata,10.0,3.6,3.9,10.0,7.5,7.3,7.2,6.42,2021-01-01
pm-830,14,5,B,Não,Topázio,10.0,7.9,7.8,10.0,7.5,8.8,8.8,8.51,2021-01-01
pm-831,12,1,M,Não,Ametista,5.0,3.6,10.0,9.5,7.5,7.7,8.3,7.35,2021-01-01
pm-833,,0,K,Não,Ágata,5.0,4.4,8.3,8.5,4.4,2.5,6.2,5.82,2021-01-01
pm-834,,3,H,Não,Quartzo,5.0,5.8,3.1,6.7,6.9,7.3,5.7,5.51,2021-01-01
pm-835,12,2,M,Não,Quartzo,5.0,1.6,5.4,0.0,5.6,7.8,5.4,4.34,2021-01-01
pm-838,16,6,A,Não,Ágata,10.0,5.3,7.2,7.5,2.5,7.7,5.2,6.32,2021-01-01
pm-840,9,0,K,Não,Ágata,5.0,6.6,8.3,9.0,4.4,5.3,6.2,6.6,2021-01-01
pm-843,,6,C,Não,Ágata,5.0,7.3,7.2,7.1,5.6,6.9,6.5,6.64,2021-01-01
pm-845,,3,A,Não,Ágata,10.0,4.5,4.4,8.8,4.4,6.0,4.9,5.68,2021-01-01
pm-848,13,2,M,Não,Ágata,5.0,4.9,7.9,8.5,7.5,8.1,6.8,6.85,2021-01-01
pm-849,11,2,R,Não,Ametista,10.0,4.6,8.3,7.5,8.1,7.9,7.6,7.44,2021-01-01
pm-850,13,3,B,Sim,Ametista,10.0,6.6,7.5,9.2,7.5,8.1,9.3,8.15,2021-01-01
pm-851,10,1,G,Sim,Ametista,5.0,4.8,9.6,9.5,7.5,8.1,9.2,7.71,2021-01-01
pm-855,14,2,L,Não,Ágata,5.0,2.8,7.1,8.0,7.5,7.9,7.1,6.24,2021-01-01
pm-858,11,2,A,Sim,Topázio,10.0,6.2,10.0,9.5,7.5,7.7,9.4,8.59,2021-01-01
pm-860,15,3,C,Não,Ametista,5.0,7.2,5.0,8.8,7.5,8.3,8.4,7.07,2021-01-01
pm-861,15,3,J,Não,Ametista,5.0,7.7,8.3,9.2,7.5,7.7,7.9,7.72,2021-01-01
pm-862,11,1,J,Sim,Ametista,5.0,6.5,9.6,9.0,7.5,8.1,9.1,7.99,2021-01-01
pm-865,,0,T,Sim,Topázio,5.0,7.3,10.0,9.5,7.5,8.1,9.7,8.4,2021-01-01
pm-866,9,1,A,Sim,Topázio,10.0,8.4,10.0,8.5,7.5,7.7,9.0,8.85,2021-01-01
pm-867,,1,E,Não,Quartzo,5.0,1.7,2.1,0.0,8.1,6.9,6.7,4.09,2021-01-01
pm-868,,0,Q,Não,Ametista,10.0,7.0,8.3,9.0,7.5,7.8,7.9,8.08,2021-01-01
pm-871,,0,P,Não,Ágata,5.0,2.9,6.7,8.5,7.5,7.5,7.5,6.26,2021-01-01
pm-872,13,3,L,Não,Quartzo,10.0,2.9,2.2,6.7,5.0,5.2,3.7,4.45,2021-01-01
pm-873,12,1,J,Não,Ágata,5.0,1.5,5.8,10.0,7.5,7.9,6.8,5.86,2021-01-01
pm-874,15,5,L,Não,Ágata,10.0,2.7,6.7,7.1,6.9,7.2,6.1,6.19,2021-01-01
pm-875,,0,O,Não,Ametista,5.0,7.1,10.0,8.0,7.5,8.4,8.8,8.07,2021-01-01
pm-877,13,2,M,Não,Ágata,5.0,1.9,7.5,7.4,7.5,8.1,8.5,6.38,2021-01-01
pm-878,,0,J,Não,Ametista,5.0,6.7,6.7,9.0,7.5,5.6,8.5,7.08,2021-01-01
pm-884,,5,B,Não,Quartzo,5.0,2.1,3.9,7.9,0.0,7.5,6.4,4.51,2021-01-01
pm-885,,1,J,Não,Ametista,10.0,3.9,8.3,10.0,7.5,8.1,8.8,7.77,2021-01-01
pm-886,8,0,Q,Não,Topázio,10.0,7.1,10.0,9.5,7.5,7.8,8.3,8.54,2021-01-01
pm-889,13,2,D,Não,Ametista,5.0,8.3,8.3,8.5,7.5,7.5,8.8,7.93,2021-01-01
pm-890,13,3,R,Não,Ágata,10.0,2.3,5.3,10.0,7.5,7.2,5.4,6.06,2021-01-01
pm-892,12,1,G,Não,Ametista,5.0,6.9,9.6,7.0,5.6,8.3,7.6,7.41,2021-01-01
pm-897,,3,M,Não,Quartzo,5.0,4.3,3.3,7.9,6.9,6.7,4.8,5.14,2021-01-01
pm-899,11,2,D,Sim,Ametista,10.0,7.9,7.1,8.0,7.5,7.5,9.0,8.09,2021-01-01
pm-900,,3,D,Não,Ágata,5.0,5.4,5.6,7.9,7.5,7.3,4.4,5.84,2021-01-01
pm-902,9,0,I,Não,Ametista,5.0,5.4,10.0,8.5,7.5,7.8,6.6,7.27,2021-01-01
pm-903,9,1,M,Sim,Topázio,10.0,8.3,10.0,9.0,7.5,8.1,9.7,9.07,2021-01-01
pm-904,14,4,A,Não,Ametista,10.0,5.9,5.6,9.2,7.5,7.5,7.2,7.14,2021-01-01
pm-905,,0,M,Não,Ágata,5.0,3.5,5.8,9.5,7.5,7.5,6.6,6.13,2021-01-01
pm-906,17,5,A,Sim,Topázio,10.0,6.8,9.2,9.6,7.5,7.7,9.9,8.63,2021-01-01
pm-907,10,2,P,Não,Quartzo,10.0,3.1,3.8,0.0,7.5,7.3,7.6,5.36,2021-01-01
pm-909,13,2,H,Não,Ágata,5.0,3.1,5.4,9.5,7.5,7.3,7.2,6.08,2021-01-01
pm-910,17,6,C,Não,Ágata,5.0,5.0,7.8,8.8,7.5,7.5,6.7,6.77,2021-01-01
pm-911,16,4,A,Não,Ágata,5.0,5.1,6.9,6.7,5.0,7.5,7.0,6.24,2021-01-01
pm-914,,2,C,Não,Quartzo,5.0,4.6,2.9,0.0,7.5,7.7,7.7,5.06,2021-01-01
